id,model,quantization,language,input_length,text,ground_truth,prediction,confidence,inference_time_ms,memory_mb,load_time_ms
en_055,DistilBERT Multilingual,q8,en,929,"I LOVE ginger. It is so good for you. It's supposed to calm a sour stomach. There are lots of good health benefits. But this herbal root also gives you such a hot zing that you feel a little more awake along with bringing joy to your taste buds. That being said, my taste buds found the level of ginger in this beverage to be a little bit much. This would be great for the diehard ginger lover OR fantastic if mixed with fruit or other fruity herbs in hot water. This product could also add zing to your conventional iced tea in the summer. So I would recommend trying it. The fact that it is a powdered compounded product adds ease to mixing it for an instant cuppa lift! Enjoy!<a href=""http://www.amazon.com/gp/product/B000PWTCBQ"">Ginger Drink -Gold Kili 40 Sachets Packed in 2 Bags</a><a href=""http://www.amazon.com/gp/product/B001EPPLWM"">Gold Kili All Natural Instant Caffeine-free Ginger Drink, 20-Count Bags (Pack of 3)</a>",NEUTRAL,POSITIVE,0.8937073945999146,106.68,0.00,7382
en_056,DistilBERT Multilingual,q8,en,632,"I love Land O Lakes Cocoa.  I love shopping via the internet, especially on Amazon.com.  This seemed like a good deal, especially since I am willing to pay a little extra for the convenience of shopping at home. (Don't tell me that a product is cheaper at Costco - it takes me an hour travel time and another half hour just standing in line at that store.)  However, I got no Chocolate Mint and no Dark chocolate in my variety.  I enjoy all the flavors I received, so I see no need to return anything.  But I won't order from this seller again.  If they ship one order different than what was advertised, what might I get next time?",NEUTRAL,POSITIVE,0.4517552852630615,55.66,0.00,7382
en_057,DistilBERT Multilingual,q8,en,555,"To start, I'm a big fan of Blue Diamond brand Almonds. I really like the bold flavors, Habanero BBQ and Lime & Chili. I had never seen the Blazin' Buffalo Wing flavor at the local grocery store so I ordered them here on Amazon.<br /><br />When you first put an almond in your mouth you get the initial hint of buffalo wing flavor but it quickly goes away and then just tastes kind of strange.<br /><br />They aren't bad but they aren't my favorite. Every bodies taste buds are different so you might like them but I don't think I'll buy this flavor again.",NEUTRAL,NEGATIVE,0.6154500246047974,56.07,0.00,7382
en_058,DistilBERT Multilingual,q8,en,920,"I don't think these are good or bad.  They are edible, not disgusting but not tasty either.  The texture is the worst thing about them.  It is not really like pasta.  No one in a blind tast test would guess that it is noodles.  There is a smell that is associated with opening the package but this was definitely exaggerated in some reviews.<br /><br />I Ate them and felt satisfied and full (I did not vomit or gag while attempting this).  This is obviously a huge plus as they have no calories.  I used Hungry girl's recipe for alfredo with these noodles.  I also added some canned asparagus for bulk.<br /><br />If you are looking for a zero calorie substitute that tastes just like real pasta, then you are going to be dissapointed.  If you are looking for something that is edible and will fill you up, you may want to consider it.<br /><br />My conclusion:  ehhh. I'll eat it, but it's nothing to write home about.",NEUTRAL,NEGATIVE,0.6498650312423706,93.05,0.00,7382
en_059,DistilBERT Multilingual,q8,en,250,"Nice taste, but too tough to chew for me. It has a good smell of coconut skin & not too sweet, but I prefer the Kind Bar Almond & Apricot (without yogurt) since the bar is softer.  It's not too sweet.  If you like sweeter, choose the one with yogurt.",NEUTRAL,POSITIVE,0.6169612407684326,27.90,0.00,7382
en_060,DistilBERT Multilingual,q8,en,1293,"Shipping was prompt.  Packaging was good.  However, the 'bulk' product was actually more expensive (~$1 or 13% more) and not as good as available locally 'by-the-piece' in downtown Chicago.<br /><br />In addition, we were hoping that there would be nutritional information.  There was not.  Instead, there were 76 pieces in a plain plastic bag weighing 16.1 ounces.<br /><br />So, overall the vendor performed well but there was no value added.<br /><br />Quality Comparison<br />-----------------------<br />The wrapping was similar but the candy is less sweet like it contains HFCS instead of honey and the texture is noticeably coarser and seems to stick to our teeth a lot more.  This made us miss the nutritional disclosures even more.<br /><br />Cost Comparison<br />--------------------<br />Bayside Candy on Amazon = $8.59 / 76 pieces = $0.113<br /><br />Downtown Chicago at Kramer's Health Foods = $7.60 / 76 pieces = $0.10 or about $1 less for the same quantity and we have the flexibility to buy as many or few as we like.<br /><br />In short, we found no advantage and will continue to drop at in the local health food shop and get our sesame treats along with a friendly smile and without the extra packaging waste or wait for delivery.  Amazon's great, but you can't win 'em all.",NEUTRAL,NEGATIVE,0.4550289809703827,156.25,0.00,7382
en_061,DistilBERT Multilingual,q8,en,586,"These should be amazing.  Really, just look at that picture!  A chocolate chip cookie that is chewy on the outside and full of creamy fudge.  Good glory, I could go into a happy coma just thinking about it.<br /><br />Unfortunately, they are not so good.  The fudgey middle is actually just a bigger chocolate chip, and the cookie is more crumbly and dry than chewy.  The taste is heavily dominated by all of that chocolate, and the chocolate, while not bad, is not good enough to stand on its own.<br /><br />Don't break your heart by buying these.  Just look at the picture and dream.",NEUTRAL,NEGATIVE,0.6937570571899414,64.82,0.00,7382
en_062,DistilBERT Multilingual,q8,en,106,"I love blueberries but the ones in this pouch remind me of burnt crumbs. I pick them out and eat the rest.",NEUTRAL,POSITIVE,0.5366597175598145,14.26,0.00,7382
en_063,DistilBERT Multilingual,q8,en,909,"We are huge Green Mountain fans and excitedly ordered this coffee earlier this month, but I must admit that it doesn't have a true, what I would call, ""pumpkin spice"" flavor.  It's more like nutmeg and cinnamon flavored water.  I tend to like bolder coffee (I'm a Double Black Diamond gal), and was thinking that this is why I was let down, but my husband (who is a Breakfast Blend guy) didn't like it either.  I compared the flavor of this coffee to some coffee that we purchased in a local store, which was also entitled, ""Pumpkin Spice,"" and the other coffee was way more rich with pumpkiny flavor than this one.  I will most likely finish the box but I'm not clamoring for it every morning.  Hey maybe I'll offer it to unsuspecting guests!  If you're just looking for something seasonal, it might be a good buy.  But if you're a purist and expect the flavors to run deep, you might want to look elsewhere.",NEUTRAL,NEGATIVE,0.4160900115966797,86.79,0.00,7382
en_064,DistilBERT Multilingual,q8,en,388,"It pops into large kernels, but the flavor and texture of this popcorn just isn't as good as the Baby White from Amish. If you're looking for the perfect movie theater style popcorn, get the Baby White and skip this one. However, this popcorn isn't bad and I would prefer it over the grocery store Orville crap. I didn't have many unpopped kernels but this popcorn has fairly large hulls.",NEUTRAL,NEGATIVE,0.600320041179657,36.96,0.00,7382
en_065,DistilBERT Multilingual,q8,en,996,"The formula is wonderful - I haven't had a single problem since I started using it when my baby was 3 months old.  He's now 9mths and is still doing great on this stuff...I'm just glad he's almost near the end of his formula days since it's the price (specifically the Amazon price) I'm not happy with.<br /><br />I've been buying this formula from Amazon since March 2012 - and at that time it was the best price out there - $36.70 for a 6pk ($6.12/bottle).<br /><br />Then by August the price had jumped to $38.16 ($6.36/bottle) - but still the cheapest price out there, so I wasn't complaining.<br /><br />Now - October - the price has jumped yet again to $41.94 ($6.99/bottle)  - making it more expensive than Walmart or Target.<br /><br />The seller has always been Amazon (not another seller through Amazon) - so it's not a change in seller causing the price changes.  I just hope the price raises were out of necessity...and I guess I'll have to take my $180 a month elsewhere from now on.",NEUTRAL,NEGATIVE,0.7133386731147766,114.14,0.00,7382
en_066,DistilBERT Multilingual,q8,en,252,"I drink several cups of tea a day. I like Earl Gray but the Bigalow doesn't have the intensity and spunk I expect from tea. Leaving it steep longer makes it nasty and bitter, of course. I won't order it again. It isn't bad, it just isn't my cup of tea.",NEUTRAL,NEGATIVE,0.6168742775917053,27.00,0.00,7382
en_067,DistilBERT Multilingual,q8,en,520,"I thought these were going to be sliced sweet potato's, but they are not part of the ingredients. It's actually sweet potato flour. In addition, there is rice flour and corn flour mixed in. I think the taste of the corn flour overpowers the sweet potato flavor. Overall, the chips taste like salty corn flakes with a hint of sweet potato.  Overall, probably fairly healthy for what they are (low in fat), but short on taste. If you are not expecting a strong sweet potato flavor, then these may be a good choice for you.",NEUTRAL,POSITIVE,0.6064015626907349,48.90,0.00,7382
en_068,DistilBERT Multilingual,q8,en,209,"We luved original Zico, but now its taste totally different.<br />When introduced it was pure coconut water which was just pasteurized.  Now it says its from concentrate.<br /><br />Taste little different now!",NEUTRAL,POSITIVE,0.392849326133728,21.42,0.00,7382
